chr1	1315439	1315519	-
chr1	1315553	1319295	-
chr1	1315615	1323176	-
chr1	1315619	1319295	-
chr1	1315619	1320995	-
chr1	1315619	1323180	-
chr1	1315619	1324580	-
chr1	1317900	1318622	-
chr1	1319434	1320455	-
chr1	1319525	1320455	-
chr1	1320530	1320995	-
chr1	1321094	1321907	-
chr1	1321094	1322891	-
chr1	1321094	1323180	-
chr1	1321094	1324580	-
chr1	1321981	1323180	-
chr1	1321985	1322891	-
chr1	1323288	1324580	-
chr1	1325103	1326835	+
chr1	1325103	1327240	+
chr1	1327033	1327240	+
chr1	1331537	1331637	+
chr1	1331939	1332023	+
chr1	1332807	1332920	+
chr1	1333125	1333258	+
chr1	1333380	1333505	+
chr1	1336516	1337976	-
chr1	1338184	1338268	-
chr1	1338437	1338521	-
chr1	1338654	1339286	-
chr1	1338654	1339361	-
chr1	1339440	1339581	-
chr1	1339650	1339735	-
chr1	1339813	1340037	-
chr1	1340178	1340246	-
chr1	1340317	1340409	-
chr1	1340504	1341666	-
chr1	1341806	1342052	-
chr1	1342157	1342362	-
chr1	1342485	1342688	-
chr1	1342759	1348895	-
chr1	1353333	1353847	-
chr1	1353630	1353847	-
chr1	1353929	1354029	-
chr1	1353947	1354029	-
chr1	1354107	1354192	-
chr1	1354233	1354353	-
chr1	1354510	1354681	-
chr1	1355153	1355243	-
chr1	1355346	1355449	-
chr1	1355346	1356680	-
chr1	1355753	1356680	-
chr1	1356705	1358455	-
chr1	1356705	1361241	-
chr1	1373903	1373999	-
chr1	1374446	1374704	-
chr1	1374791	1374996	-
chr1	1374791	1375074	-
chr1	1374791	1375153	-
chr1	1387583	1387776	-
chr1	1387870	1387953	-
chr1	1388066	1390229	-
chr1	1388744	1390229	-
chr1	1389048	1390229	-
chr1	1390372	1390458	-
chr1	1390564	1390765	-
chr1	1390866	1393395	-
chr1	1391576	1392789	-
chr1	1392804	1393395	-
chr1	1393461	1395393	-
chr1	1395515	1398232	-
chr1	1398343	1398596	-
chr1	1398672	1399018	-
chr1	1399690	1399978	+
chr1	1399690	1400157	+
chr1	1400250	1400604	+
chr1	1400304	1400604	+
chr1	1402257	1405808	-
chr1	1405887	1406908	-
chr1	1407020	1407130	-
chr1	1419550	1420051	-
chr1	1419550	1420796	-
chr1	1419550	1420815	-
chr1	1420565	1422468	+
chr1	1420593	1420796	-
chr1	1421006	1421132	-
chr1	1426386	1427553	+
chr1	1430663	1434187	-
chr1	1430955	1434177	-
chr1	1435822	1436926	+
chr1	1435822	1437321	+
chr1	1437485	1439080	+
chr1	1450759	1452045	+
chr1	1452123	1452364	+
chr1	1452435	1454344	+
chr1	1452465	1482644	+
chr1	1454501	1455459	+
chr1	1455520	1455790	+
chr1	1455917	1456224	+
chr1	1456350	1457128	+
chr1	1457181	1459160	+
chr1	1459232	1460749	+
chr1	1459981	1489811	+
chr1	1460918	1462599	+
chr1	1462709	1468383	+
chr1	1472090	1477273	+
chr1	1477351	1477750	+
chr1	1477351	1478643	+
chr1	1477351	1480866	+
chr1	1478746	1479048	+
chr1	1479109	1480866	+
chr1	1480909	1482265	+
chr1	1480937	1482137	+
chr1	1482304	1482544	+
chr1	1482615	1485015	+
chr1	1485172	1485781	+
chr1	1485172	1522899	+
chr1	1485839	1486109	+
chr1	1485839	1523838	+
chr1	1486236	1486543	+
chr1	1486669	1487862	+
chr1	1487915	1489203	+
chr1	1489275	1489691	+
chr1	1489275	1490256	+
chr1	1489573	1526838	+
chr1	1489812	1490256	+
chr1	1490425	1490562	+
chr1	1490672	1495484	+
chr1	1503662	1509204	+
chr1	1512474	1516011	+
chr1	1512691	1516011	+
chr1	1515859	1516011	+
chr1	1516089	1517166	+
chr1	1516089	1517310	+
chr1	1517413	1517715	+
chr1	1517776	1518920	+
chr1	1518991	1520140	+
chr1	1520307	1520547	+
chr1	1520307	1523510	+
chr1	1520618	1522743	+
chr1	1522900	1523510	+
chr1	1523568	1523838	+
chr1	1523965	1524272	+
chr1	1524398	1525239	+
chr1	1525292	1526460	+
chr1	1526532	1527694	+
chr1	1527863	1529222	+
chr1	1529332	1533925	+
chr1	1535508	1535588	-
chr1	1535798	1539683	-
chr1	1539791	1540289	-
chr1	1542168	1543868	-
chr1	1543988	1544862	-
chr1	1545003	1564772	-
chr1	1564917	1574477	-
chr1	1574350	1575286	+
chr1	1600583	1600656	+
chr1	1600707	1601192	+
chr1	1615634	1616507	+
chr1	1616101	1616507	+
chr1	1616615	1623388	+
chr1	1616615	1623430	+
chr1	1617716	1623430	+
chr1	1623483	1623773	+
chr1	1623680	1623773	+
chr1	1623700	1623773	+
chr1	1623946	1624794	+
chr1	1624902	1624990	+
chr1	1624902	1625285	+
chr1	1625186	1625285	+
chr1	1625429	1625527	+
chr1	1625429	1625545	+
chr1	1625429	1625557	+
chr1	1625429	1626649	+
chr1	1625654	1625908	+
chr1	1625654	1626649	+
chr1	1625972	1626649	+
chr1	1626755	1626836	+
chr1	1627000	1627073	+
chr1	1627208	1627295	+
chr1	1627445	1627672	+
chr1	1627830	1628018	+
chr1	1628180	1628272	+
chr1	1628400	1628488	+
chr1	1628723	1629132	+
chr1	1629312	1629384	+
chr1	1629312	1629638	+
chr1	1629567	1629638	+
chr1	1629705	1630291	+
chr1	1632375	1632782	+
chr1	1632914	1632980	+
chr1	1633121	1633187	+
chr1	1633356	1633747	+
chr1	1633913	1633988	+
chr1	1634100	1634201	+
chr1	1634329	1634450	+
chr1	1635857	1635936	-
chr1	1636127	1636332	-
chr1	1636482	1636681	-
chr1	1636799	1636896	-
chr1	1637005	1637080	-
chr1	1637203	1637407	-
chr1	1637514	1637761	-
chr1	1637529	1637761	-
chr1	1637884	1638499	-
chr1	1638591	1640276	-
chr1	1640453	1641047	-
chr1	1641114	1641661	-
chr1	1641821	1641905	-
chr1	1642002	1642346	-
chr1	1642002	1642385	-
chr1	1642509	1645125	-
chr1	1645263	1649498	-
chr1	1645305	1645459	-
chr1	1645305	1645578	-
chr1	1645498	1645610	-
chr1	1645509	1645772	-
chr1	1645644	1645772	-
chr1	1645867	1645952	-
chr1	1645885	1645997	-
chr1	1645885	1646125	-
chr1	1645970	1646110	-
chr1	1646049	1655368	-
chr1	1646144	1655368	-
chr1	1646179	1655368	-
chr1	1649638	1652438	-
chr1	1652567	1655368	-
chr1	1655485	1657255	-
chr1	1655485	1657374	-
chr1	1657303	1657374	-
chr1	1657499	1658913	-
chr1	1659453	1662330	+
chr1	1660112	1668326	-
chr1	1664087	1708544	+
chr1	1666020	1668326	-
chr1	1668473	1669663	-
chr1	1668473	1675462	-
chr1	1669737	1670097	-
chr1	1670152	1671508	-
chr1	1671630	1675462	-
chr1	1673380	1674000	+
chr1	1675591	1676063	-
chr1	1676200	1676377	-
chr1	1676847	1690975	-
chr1	1676847	1692448	-
chr1	1688941	1721920	+
chr1	1691394	1692448	-
chr1	1693854	1733217	-
chr1	1700073	1700139	+
chr1	1700280	1700346	+
chr1	1700515	1700906	+
chr1	1701072	1701147	+
chr1	1701259	1701360	+
chr1	1701488	1701607	+
chr1	1703000	1703079	-
chr1	1703270	1703475	-
chr1	1703625	1703823	-
chr1	1703941	1704038	-
chr1	1703996	1704222	-
chr1	1704147	1704222	-
chr1	1704345	1704549	-
chr1	1704656	1704903	-
chr1	1705026	1705641	-
chr1	1705733	1707408	-
chr1	1705733	1707524	-
chr1	1707585	1708179	-
chr1	1708246	1708793	-
chr1	1708953	1709037	-
chr1	1709134	1709478	-
chr1	1709134	1709517	-
chr1	1709641	1712263	-
chr1	1712401	1716345	-
chr1	1712428	1716345	-
chr1	1716479	1719327	-
chr1	1716479	1719357	-
chr1	1719456	1721595	-
chr1	1721712	1722587	-
chr1	1721712	1722707	-
chr1	1722635	1722707	-
chr1	1722832	1724257	-
chr1	1722832	1734689	-
chr1	1724764	1735816	+
chr1	1725423	1734689	-
chr1	1729681	1734689	-
chr1	1732524	1734689	-
chr1	1734836	1735203	-
chr1	1734836	1738320	-
chr1	1735916	1736853	+
chr1	1737810	1738320	-
chr1	1738449	1738921	-
chr1	1739058	1739235	-
chr1	1739705	1744250	-
chr1	1739705	1745723	-
chr1	1744669	1745723	-
chr1	1753061	1753566	-
chr1	1753650	1754050	-
chr1	1754209	1754283	-
chr1	1754384	1754543	-
chr1	1754699	1755373	-
chr1	1755477	1756257	-
chr1	1756344	1756502	-
chr1	1756609	1757180	-
chr1	1756658	1757106	-
chr1	1757311	1759100	-
chr1	1757311	1761890	-
chr1	1757311	1761951	-
chr1	1759244	1759733	-
chr1	1759903	1761951	-
chr1	1762036	1765227	-
chr1	1765447	1778288	-
chr1	1765447	1778745	-
chr1	1765447	1779904	-
chr1	1787054	1787321	-
chr1	1787054	1787325	-
chr1	1787438	1789052	-
chr1	1789270	1790394	-
chr1	1790597	1793244	-
chr1	1793312	1804418	-
chr1	1804582	1806474	-
chr1	1806539	1815755	-
chr1	1806539	1825396	-
chr1	1815863	1817836	-
chr1	1815863	1825396	-
chr1	1817876	1821124	-
chr1	1817876	1825396	-
chr1	1817876	1839189	-
chr1	1825500	1832231	-
chr1	1825500	1839189	-
chr1	1825500	1890819	-
chr1	1839239	1847877	-
chr1	1839239	1852569	-
chr1	1839239	1853151	-
chr1	1839239	1858596	-
chr1	1839239	1876582	-
chr1	1839239	1879786	-
chr1	1839239	1889963	-
chr1	1839239	1890363	-
chr1	1839239	1890819	-
chr1	1839239	1891024	-
chr1	1839239	1891997	-
chr1	1839239	1892246	-
chr1	1848037	1848460	-
chr1	1848530	1852569	-
chr1	1848530	1853151	-
chr1	1848530	1890819	-
chr1	1852681	1853151	-
chr1	1852681	1890819	-
chr1	1853298	1853995	-
chr1	1853298	1879786	-
chr1	1853298	1890187	-
chr1	1853298	1890363	-
chr1	1853298	1890819	-
chr1	1853298	1892112	-
chr1	1876807	1879786	-
chr1	1879903	1890363	-
chr1	1879903	1890819	-
chr1	1886099	1931849	+
chr1	1891384	1891824	+
chr1	1915308	1915684	+
chr1	1915736	1916440	+
chr1	1916616	1916751	+
chr1	1916897	1916973	+
chr1	1917075	1917146	+
chr1	1918163	1918252	-
chr1	1918432	1918892	-
chr1	1918935	1919044	-
chr1	1919089	1919181	-
chr1	1922389	1922588	-
chr1	1922389	1922984	-
chr1	1922724	1922984	-
chr1	1923116	1923366	-
chr1	1923146	1923366	-
chr1	1923500	1923774	-
chr1	1923930	1924390	-
chr1	1924521	1925782	-
chr1	1925939	1926227	-
chr1	1926348	1926456	-
chr1	1926513	1926651	-
chr1	1926762	1926893	-
chr1	1927029	1927606	-
chr1	1927747	1928783	-
chr1	1928883	1930059	-
chr1	1930337	1938854	-
chr1	1938989	1939593	-
chr1	1939768	1940315	-
chr1	1940404	1942027	-
chr1	1942157	1944330	-
chr1	1944453	1946316	-
chr1	1946440	1946989	-
chr1	1947055	1955690	-
chr1	1955851	1956619	-
chr1	1956785	1959119	-
chr1	1959210	1959963	-
chr1	1960031	1963748	-
chr1	1963868	1964887	-
chr1	1965062	1966370	-
chr1	1966527	1968634	-
chr1	1968834	1970658	-
chr1	1970817	1971979	-
chr1	1972083	1972936	-
chr1	1973048	1974024	-
chr1	1974199	1985385	-
chr1	1985491	1986936	-
chr1	1987036	1988511	-
chr1	1988656	1988888	-
chr1	1988974	1990889	-
chr1	1990976	2003700	-
chr1	2013756	2014485	-
chr1	2015001	2015364	-
chr1	2019492	2024941	+
chr1	2025055	2025333	+
chr1	2025402	2025517	+
chr1	2025739	2027576	+
chr1	2027660	2028070	+
chr1	2027660	2028154	+
chr1	2028293	2029110	+
chr1	2029267	2029550	+
chr1	2029267	2029619	+
chr1	2029763	2029982	+
chr1	2049469	2049597	-
chr1	2049667	2049867	-
chr1	2050702	2055440	+
chr1	2055563	2056483	+
chr1	2056574	2059540	+
chr1	2059592	2135261	+
