chr1	735614	736712	2	2	1	0	45	73
chr1	735614	739792	2	2	1	0	10	47
chr1	735614	739802	2	2	1	0	636	75
chr1	735618	736386	2	2	1	2	31	72
chr1	735618	739802	2	2	1	0	49	75
chr1	736361	739776	2	2	1	131	225	75
chr1	736613	740028	1	1	1	30	114	66
chr1	736620	736712	2	2	1	236	497	70
chr1	736620	740128	2	2	1	0	391	70
chr1	736634	739858	1	1	1	3	3	21
chr1	736771	738829	2	2	1	6	1	49
chr1	736771	738833	2	2	1	241	194	59
chr1	736771	738905	2	2	1	1	8	40
chr1	736771	743285	2	2	1	0	61	58
chr1	736834	740249	2	2	1	0	14	68
chr1	737198	738833	2	2	0	0	1	36
chr1	738954	739802	2	2	1	0	5	29
chr1	739025	739792	2	2	1	0	10	47
chr1	739025	739802	2	2	1	10	664	75
chr1	739025	740128	2	2	1	6	22	58
chr1	739029	739802	2	2	1	0	51	75
chr1	739802	739992	2	2	0	0	2	25
chr1	740036	740128	2	2	1	0	472	75
chr1	740187	740413	2	2	0	1	0	15
chr1	740187	743285	2	2	1	0	61	58
chr1	743351	743916	2	2	0	0	3	55
chr1	743351	744194	2	2	1	0	13	65
chr1	743351	744591	2	2	0	0	2	65
chr1	743351	744727	2	2	1	0	2	48
chr1	743351	746694	2	2	0	0	1	29
chr1	744826	746694	2	2	1	0	1	58
chr1	746819	749237	2	2	1	0	2	70
chr1	754023	756076	2	2	1	0	1	65
chr1	756142	758966	2	2	1	0	1	30
chr1	766388	768547	2	2	1	0	1	21
chr1	768614	774170	2	2	1	1	8	66
chr1	769713	772975	2	2	1	4	4	62
chr1	773108	774170	2	2	1	9	43	75
chr1	774281	778283	2	2	1	4	21	75
chr1	774281	778558	2	2	1	4	6	70
chr1	774281	805798	2	2	1	5	23	73
chr1	774281	808573	2	2	1	1	1	50
chr1	774281	827483	2	2	1	1	2	32
chr1	801161	805798	2	2	1	1	0	13
chr1	805892	808573	2	2	1	23	12	71
chr1	805892	810066	2	2	1	1	1	62
chr1	805892	827483	2	2	1	1	0	12
chr1	808624	808730	2	2	1	4	0	50
chr1	808624	810066	2	2	1	16	5	50
chr1	808841	810066	2	2	1	3	0	57
chr1	810171	827483	2	2	1	8	0	29
chr1	827776	829002	1	1	1	3	0	22
chr1	829105	841199	1	1	1	1	0	51
chr1	829105	847653	1	1	1	10	0	69
chr1	841374	847653	1	1	1	1	0	25
chr1	844499	847653	1	1	1	2	0	40
chr1	847807	851926	1	1	1	2	0	18
chr1	924949	925897	1	1	1	1	0	36
chr1	924949	925921	1	1	1	15	0	72
chr1	925190	925921	1	1	1	2	0	30
chr1	925525	925921	1	1	1	1	0	53
chr1	925801	925921	1	1	1	1	0	45
chr1	926014	930154	1	1	1	32	0	73
chr1	926014	930214	1	1	1	1	0	27
chr1	926014	935771	1	1	1	4	0	31
chr1	930337	931038	1	1	1	59	0	51
chr1	931090	935771	1	1	1	69	0	53
chr1	935897	939039	1	1	1	85	1	74
chr1	939130	939271	1	1	1	23	1	70
chr1	939130	939274	1	1	1	21	1	72
chr1	939400	939496	2	2	1	1	0	48
chr1	939413	941143	1	1	1	11	1	74
chr1	939413	942135	1	1	1	3	0	54
chr1	939461	941143	1	1	1	1	1	34
chr1	941307	942135	1	1	1	2	0	44
chr1	942252	942409	1	1	1	7	0	73
chr1	942489	942558	1	1	1	11	0	71
chr1	943059	943252	1	1	1	8	0	55
chr1	943378	943697	1	1	1	3	0	54
chr1	943809	943907	1	1	1	7	0	70
chr1	944801	945041	2	2	1	38	0	72
chr1	944801	945056	2	2	1	116	0	74
chr1	945147	945517	2	2	1	262	1	75
chr1	945654	946146	2	2	1	6	0	72
chr1	945654	946172	2	2	1	388	0	75
chr1	945654	946401	2	2	1	3	0	65
chr1	946287	946401	2	2	1	161	0	75
chr1	946546	948130	2	2	1	68	0	73
chr1	948233	948489	2	2	1	100	0	75
chr1	948595	951126	2	2	1	1	0	54
chr1	948604	951126	2	2	1	233	0	75
chr1	951239	951999	2	2	1	209	0	75
chr1	952140	952411	2	2	1	228	0	75
chr1	952536	953174	2	2	1	1	0	72
chr1	952601	953174	2	2	1	215	0	75
chr1	953289	953781	2	2	1	103	0	73
chr1	953893	954003	2	2	1	80	0	73
chr1	954083	954463	2	2	1	3	0	44
chr1	954083	955922	2	2	1	112	0	74
chr1	954524	955922	2	2	1	8	0	60
chr1	956014	956094	2	2	1	236	0	75
chr1	956216	956893	2	2	1	304	0	75
chr1	957026	957098	2	2	1	269	0	75
chr1	957274	958928	2	2	1	101	0	74
chr1	959082	959214	2	2	1	35	0	60
chr1	960801	961292	1	1	1	2	0	27
chr1	960801	961628	1	1	1	2	0	75
chr1	961553	961628	1	3	1	45	0	75
chr1	961751	961825	1	1	1	45	0	69
chr1	962048	962285	1	1	1	1	0	49
chr1	962048	962354	1	1	1	8	0	63
chr1	962472	962703	1	1	1	8	0	75
chr1	962918	963031	1	1	1	2	0	61
chr1	962918	963108	1	1	1	19	0	73
chr1	963254	963336	1	1	1	10	0	71
chr1	963505	963919	1	1	1	36	0	71
chr1	964009	964106	1	1	1	56	0	72
chr1	964168	964348	1	1	1	14	0	61
chr1	964181	964348	1	1	1	35	0	71
chr1	964531	964962	1	1	1	14	0	65
chr1	966615	966703	1	1	1	3	0	67
chr1	972425	972860	1	1	1	1	0	74
chr1	973011	973185	1	1	1	1	0	37
chr1	973011	973499	1	1	1	1	0	56
chr1	973327	973499	1	1	1	1	0	38
chr1	976270	976498	2	2	1	5	0	60
chr1	999433	999525	2	2	1	20	0	66
chr1	999614	999691	2	2	1	62	0	72
chr1	999788	999865	2	2	1	46	0	74
chr1	1013577	1013983	1	1	1	18	6	74
chr1	1020374	1022200	1	1	1	67	1	75
chr1	1021017	1022200	1	1	1	1	0	49
chr1	1022463	1035276	1	1	1	146	0	74
chr1	1034704	1035276	1	1	1	67	0	64
chr1	1035325	1040664	1	1	1	250	0	49
chr1	1035325	1043238	1	1	1	1	0	48
chr1	1040881	1041172	1	1	1	79	0	65
chr1	1041398	1041477	1	1	1	110	0	75
chr1	1041703	1041955	1	1	1	84	0	75
chr1	1042163	1043238	1	1	1	99	0	74
chr1	1042749	1043238	1	1	1	16	0	68
chr1	1042847	1043238	1	1	1	4	0	55
chr1	1042847	1043243	1	1	1	2	0	21
chr1	1043436	1043537	1	1	1	3	0	56
chr1	1043458	1043537	1	1	1	57	0	74
chr1	1043733	1043822	1	1	1	198	1	75
chr1	1044024	1044108	1	1	1	239	0	75
chr1	1044258	1044333	1	1	1	211	0	74
chr1	1044440	1045160	1	1	1	106	0	75
chr1	1045278	1045358	1	1	1	44	0	75
chr1	1045524	1045732	1	1	1	67	0	75
chr1	1045877	1045963	1	1	1	90	0	73
chr1	1046089	1046159	1	1	1	231	0	74
chr1	1046266	1046396	1	1	1	163	0	75
chr1	1046736	1046819	1	1	1	14	0	68
chr1	1046958	1047326	1	1	1	30	0	75
chr1	1047455	1047572	1	1	1	150	0	75
chr1	1047688	1047775	1	1	1	104	0	75
chr1	1047688	1047781	1	1	1	1	0	41
chr1	1047896	1048011	1	1	1	46	0	73
chr1	1048366	1048866	1	1	1	4	0	52
chr1	1049060	1049235	1	1	1	25	0	74
chr1	1049452	1049565	1	1	1	124	0	75
chr1	1049452	1049902	1	1	1	2	0	36
chr1	1049796	1049902	1	1	1	109	0	74
chr1	1050038	1050232	1	1	1	123	0	75
chr1	1050330	1050426	1	1	1	130	0	75
chr1	1050592	1050725	1	1	1	121	0	75
chr1	1050838	1051026	1	1	1	5	0	68
chr1	1050838	1051031	1	1	1	84	1	57
chr1	1050838	1051252	1	1	1	21	0	74
chr1	1051044	1051252	1	1	1	82	1	64
chr1	1051095	1051252	1	1	1	7	0	63
chr1	1051370	1051452	1	1	1	38	0	71
chr1	1051646	1051727	1	1	1	111	0	75
chr1	1051816	1051992	1	1	1	120	0	72
chr1	1051816	1053460	1	1	1	2	0	33
chr1	1051816	1053752	1	1	1	105	0	75
chr1	1052017	1053460	1	1	1	45	0	24
chr1	1052017	1053752	1	1	1	73	0	52
chr1	1053494	1053724	1	1	1	1	0	65
chr1	1053494	1053752	1	1	1	88	0	69
chr1	1053978	1054447	1	1	1	101	0	74
chr1	1054552	1054823	1	1	1	84	0	75
chr1	1054552	1055376	1	1	1	1	0	49
chr1	1082988	1083782	2	2	1	1	0	55
chr1	1082988	1083914	2	2	1	7	0	64
chr1	1082988	1084352	2	2	1	4	0	18
chr1	1084087	1084352	2	2	1	2	0	31
chr1	1084384	1084480	2	2	1	8	0	26
chr1	1084507	1085877	2	2	1	19	0	73
chr1	1086013	1087138	2	2	1	19	0	67
chr1	1087205	1087501	2	2	1	16	0	66
chr1	1087598	1090352	2	2	1	8	0	70
chr1	1090429	1091471	2	2	1	11	1	67
chr1	1090588	1091471	2	2	1	1	1	29
chr1	1091566	1091990	2	2	1	10	1	65
chr1	1092104	1116059	2	2	1	5	1	20
chr1	1182447	1182875	1	1	1	1	0	65
chr1	1197187	1197437	1	1	1	1	0	50
chr1	1204237	1204398	2	2	1	3	0	16
chr1	1204487	1205369	2	2	1	5	0	50
chr1	1205493	1206384	2	2	1	1	0	3
chr1	1211626	1211703	2	2	1	2	0	71
chr1	1211833	1211941	2	2	1	7	0	55
chr1	1212139	1212637	2	2	1	3	0	50
chr1	1212139	1213662	2	2	1	1	0	71
chr1	1212705	1212991	2	2	1	3	0	57
chr1	1213094	1213662	2	2	1	2	0	43
chr1	1213786	1213982	2	2	1	4	0	65
chr1	1217689	1218457	2	2	1	117	0	75
chr1	1218634	1218768	2	2	1	47	0	75
chr1	1218928	1220656	2	2	1	1	0	61
chr1	1218928	1223243	2	2	1	12	0	74
chr1	1220731	1223243	2	2	1	13	0	58
chr1	1223358	1223831	2	2	1	87	0	75
chr1	1223969	1228467	2	2	1	101	0	72
chr1	1228947	1231506	2	2	1	1	0	44
chr1	1228947	1231891	2	2	1	3	0	40
chr1	1242647	1242834	2	2	1	5	0	56
chr1	1242914	1243061	2	2	1	3	0	62
chr1	1243153	1243443	2	2	1	1	0	15
chr1	1243553	1243953	2	2	1	1	0	27
chr1	1255488	1256044	2	2	1	71	0	73
chr1	1256126	1256991	2	2	1	67	0	75
chr1	1256126	1257207	2	2	1	1	0	65
chr1	1257131	1257207	2	2	1	53	1	74
chr1	1257311	1263345	2	2	1	171	0	71
chr1	1262391	1263345	2	2	1	1	0	41
chr1	1263387	1264782	2	2	1	10	0	41
chr1	1263387	1267732	2	2	1	2	0	41
chr1	1263387	1267861	2	2	1	197	1	75
chr1	1263387	1273665	2	2	1	1	0	31
chr1	1264831	1267861	2	2	1	6	0	48
chr1	1264881	1267861	2	2	1	2	0	48
chr1	1266291	1267861	2	2	1	1	0	51
chr1	1267993	1268557	2	2	1	1	0	67
chr1	1267993	1273046	2	2	1	1	0	39
chr1	1267993	1273498	2	2	1	0	2	3
chr1	1267993	1273665	2	2	1	76	2	70
chr1	1280667	1281201	1	1	1	7	0	65
chr1	1280667	1282275	1	1	1	2	0	40
chr1	1281298	1281410	1	1	1	1	0	41
chr1	1281298	1282241	1	1	1	5	0	72
chr1	1281298	1282275	1	1	1	3	0	38
chr1	1281611	1282241	1	1	1	2	0	48
chr1	1281611	1282275	1	1	1	1	0	40
chr1	1282316	1283977	1	3	1	4	0	40
chr1	1282320	1283977	1	1	1	1	0	44
chr1	1284091	1285570	1	1	1	2	0	55
chr1	1285665	1285925	1	1	1	1	0	21
chr1	1286279	1286767	1	1	1	7	0	58
chr1	1286976	1287108	1	1	1	6	0	73
chr1	1287300	1287507	1	1	1	5	0	49
chr1	1287597	1287672	1	1	1	8	0	63
chr1	1287837	1287938	1	1	1	3	0	28
chr1	1288038	1290270	1	1	1	5	0	63
chr1	1290389	1290476	1	1	1	26	0	68
chr1	1290556	1290636	1	1	1	51	0	59
chr1	1290695	1290894	1	1	1	47	0	59
chr1	1290954	1291064	1	1	1	28	0	59
chr1	1290954	1291070	1	1	1	1	0	46
chr1	1291141	1291253	1	1	1	10	0	66
chr1	1293709	1293822	2	2	1	96	0	75
chr1	1293912	1294089	2	2	1	8	0	37
chr1	1293930	1294089	2	2	1	4	0	65
chr1	1293934	1294089	2	2	1	193	0	74
chr1	1294200	1294401	2	2	1	477	0	75
chr1	1294200	1294717	2	2	1	2	0	45
chr1	1294629	1294717	2	2	1	302	4	74
chr1	1294629	1295446	2	2	1	6	0	70
chr1	1294817	1295446	2	2	1	398	4	75
chr1	1295555	1295735	2	2	1	352	4	75
chr1	1295555	1295781	2	2	1	1	0	70
chr1	1295935	1296014	2	2	1	17	0	68
chr1	1295939	1296014	2	2	1	747	0	75
chr1	1295939	1296210	2	2	1	4	0	35
chr1	1296110	1296210	2	2	1	675	0	72
chr1	1296281	1296424	2	2	1	458	0	70
chr1	1296634	1297821	2	2	1	195	0	75
chr1	1297934	1298012	2	2	1	242	1	75
chr1	1297934	1298029	2	2	1	20	0	74
chr1	1298066	1298369	2	2	1	2	0	52
chr1	1298114	1298184	2	2	1	4	1	58
chr1	1298114	1298302	2	2	1	8	0	71
chr1	1298114	1298369	2	2	1	209	1	53
chr1	1298129	1298369	2	2	1	3	0	52
chr1	1298422	1298566	2	2	1	214	0	74
chr1	1298680	1299344	2	2	1	179	2	65
chr1	1299357	1299830	2	2	1	162	2	29
chr1	1299897	1299972	2	2	1	2	2	22
chr1	1299906	1299972	2	2	1	139	2	75
chr1	1300027	1300157	2	2	1	1	0	33
chr1	1300030	1300157	2	2	1	1	0	45
chr1	1300069	1300153	2	2	1	2	0	49
chr1	1300069	1300157	2	2	1	175	0	47
chr1	1300069	1300508	2	2	1	5	0	66
chr1	1300069	1301987	2	2	1	1	0	54
chr1	1300203	1300508	2	2	1	219	0	72
chr1	1300203	1300622	2	2	1	2	0	45
chr1	1300263	1300508	2	2	1	2	0	66
chr1	1300693	1301987	2	2	1	265	0	59
chr1	1300693	1302023	2	2	1	1	0	23
chr1	1300818	1301987	2	2	1	1	0	57
chr1	1300931	1301987	2	2	1	1	0	50
chr1	1302047	1302921	2	2	1	256	0	55
chr1	1302976	1303131	2	2	1	4	0	54
chr1	1302976	1303161	2	2	1	221	0	66
chr1	1303282	1304085	2	2	1	168	0	74
chr1	1304144	1304538	2	2	1	8	0	61
chr1	1304144	1304681	2	2	1	13	0	58
chr1	1304144	1307336	2	2	1	6	0	58
chr1	1304144	1307768	2	2	1	64	0	64
chr1	1308721	1308914	1	1	1	1	0	51
chr1	1308973	1309085	1	1	1	2	0	75
chr1	1309274	1309453	1	1	1	8	0	73
chr1	1309604	1309680	1	1	1	8	0	75
chr1	1309604	1309705	1	1	1	4	0	57
chr1	1309852	1310633	1	1	1	7	0	55
chr1	1310689	1310908	1	1	1	11	0	58
chr1	1310788	1310908	1	1	1	15	0	63
chr1	1311072	1311329	1	1	1	7	0	69
chr1	1311925	1312017	2	2	1	9	0	66
chr1	1312148	1312225	2	2	1	45	0	75
chr1	1312369	1312439	2	2	1	33	0	62
chr1	1312502	1312592	2	2	1	22	0	62
chr1	1312701	1312786	2	2	1	30	0	75
chr1	1312950	1313034	2	2	1	256	0	75
chr1	1313125	1313508	2	2	1	339	0	75
chr1	1313593	1313731	2	2	1	206	1	75
chr1	1313922	1314300	2	2	1	55	0	66
chr1	1313922	1314823	2	2	1	4	0	45
chr1	1314356	1314496	1	1	1	2	0	36
chr1	1314366	1314823	2	2	1	53	0	66
chr1	1314963	1315403	2	2	1	194	4	36
chr1	1315417	1315519	2	2	1	1	0	13
chr1	1315439	1315519	2	2	1	170	4	66
chr1	1315553	1319295	2	2	1	3	4	5
chr1	1315619	1315972	2	2	1	2	0	63
